,uid,iid,score,review,date
1149,134,133,4.510654327070317,the best sushi restaurant i ever they wide variety roll go beyond basic california roll my personal favorite pink lady the sauce serve delicious scrap plate this place great take new sushi eater menu come picture book it ' much easier order base picture book menu thus absolute must sushi place clevelanders ,2015-08-14 03:36:12
1150,1637,617,3.9752354305724698,very much enjoy time harvest boast unique warm environment first server lindsay terrific bright informative enjoyable excellent wine food recommendation outstanding i order lot appetizer side smaller side i want try thing i start naan dip the naan good best i ' good ' much matter trio dip / spread so good beet green pesto best ( one best taste even ) yogurt dip roast tomato pesto also top notch yum the grilled cauliflower appetizer good i think i expect little char but lot flavor it come room temp surprise well then i slow roast porchetta good wonderful green bean side i also try potato gratin i love it traditional american * au gratin * ton cheese roughly smash potato gratin dish lot mustard seed the mustard make happy they also ' snack cart ' come table early this great idea well do i steak tartare rival best steak tartare i ' ever easily best dish night i could face plant stuff a good even ,2016-03-29 16:34:11
1151,1738,1176,3.959814283744242,came dad 45th birthday great service but girl ' stop steal hi - c another couple keep make way would last week clearly try get pant also styrofoam cup good environment i hope guy change way ,2017-05-03 09:08:41
1152,368,653,2.528115801252048,we enjoy pizza waitress foul mood large demand party she later apologize u nice we like food probably go cibo parlor crave pizza ,2011-11-30 13:27:03
1153,759,59,4.279127195617942,pretty cool place eat rustic style interior different set restaurant chill vibe sure ordered fry chicken side potato delicious !! the potato little duck fat taste amaze the chicken beyond perfect melted mouth our waitress extremely nice top table lived experience food place ,2015-07-16 06:50:28
1154,1658,804,3.862968766131218,food great service little slow place pack highly recommend make reservation even week ... go wed night wait 20min mess ppl take table wait longer the waiter nice tell get irritate ask question since busy prob thing need ... eggroll sampler chicken sandwich pineapple shrimp daughter really like bowtie alfredo all food great generous portion next time go sure make reservation ,2017-09-05 22:09:00
1155,387,707,3.799388884919711,"$ 25 everything see ( eat egg roll already ) deliver very good value huge portion fast delivery delicious super hot ( temp ), fresh classic hong kong style asian food ",2018-07-15 03:22:09
1156,1798,615,3.224769745502403,good food reasonable price incredible staff place great place stop first visit arizona mexican food better home southwest salsa spicy interest seem chicken crisis arizona quality chicken meat good hope nothing good thing say experience ,2009-07-07 04:26:05
1157,1490,1212,3.940591029152021,this use favorite restaurant but two different occasion i call ask accept reservation say no i come restaurant several reserve table first time i come party four they several reserve table i come 2 hour wait and i look sign sheet say called reservation which smack face walk see 2 hour wait we leave go another sushi spot today i come husband toddler the first server come ask many party reply two baby she ask someone tell many party she think i ' see past black curtain roll eye tell tell u 30 minute wait there several table open i ' sit outside wait so husband ask male server why wait empty table i come time always refer people my brother law come 1 - 2 time week but kind treatment regular i stop eat need better customer service ,2015-12-25 02:43:20
1158,191,99,2.9806228520984943,first time seem bite miss selection nonetheless come linzer torte cream horn long john doughnut linzer torte cream horn good nothing amaze but that doughnut i savor every bite i lick box dream wish every single day prantl ' doughnut the cream top dream make other individual cake look good around $ 5 ' make sense something could make home goods bite overprice doughnut worth every penny ,2017-04-30 04:49:49
1159,107,252,4.501676311876071,el chorro classic it best patio scottsdale great view camelback mountain in march smell orange blossom fill air combine spectacular weather make amaze atmosphere the bar area great open onto patio even go drink ge great time ,2012-03-18 15:13:29
1160,2000,974,3.862968766131218,decent price meat pretty good quality the service could better far attentiveness overall great experience ,2016-04-26 00:33:26
1161,1609,1044,3.862968766131218,try sear salmon king crab like crack it take surprise keep come back service bartender matt outstanding good drink happy hour make even better come food drink stay service atmosphere thanks make sunday raw tasty ,2018-07-29 23:05:51
1162,988,260,4.643554819250924,great frill sushi place friendly staff ,2012-04-29 00:05:32
1163,670,401,3.575952703926288,c ' mon ; else get amazing pastry ( i mean amaze ) 24 hour day ?! in mood something eat / drink i highly recommend one great place sit sip coffee bite you would think 5 : 30 afternoon 3am the local love ' great place relax hour the decor eclectic collection conversation - inspire knick knack a must charlotte area ,2010-12-16 21:57:07
1164,729,639,3.9747619355301773,i ' brio 2x last month my first time i gift card the second time obviously enjoy enough first time return this place busy right 10pm weekend call ahead make reservation very neat ambiance reminds venetian vegas upscale wide open noise level slightly average the food .... yummy i ' one count carbs i go italian restaurant the salmon die the steak die even salad yummy service average bite bottom line place go hurry great group ,2012-02-12 19:19:40
1165,1024,546,3.957393731796535,great place hang family colleague work i thoroughly enjoy regular casserole salad blacken salmon beer lemon drop martini one visit order truffle fry greasy hard enjoy i love ambiance place huge menu make hard find something really good eat i find salad i rarely order anything else overall great spot decent food drink ,2018-07-08 02:30:55
1166,639,1170,3.9072397860881063,this great venue huge screen good amount room the place overcrowd there decent size dance floor one long bar plenty stand room i like dancer i think might cirque performer the light giant screen show pretty cool confetti different thing would occasionally fall sky ,2014-12-30 03:41:46
1167,570,289,3.9971418369807443,best chinese phoenix real you must try egg foo young it amaze if ' vegetarian family bean curd also delish the owner awesome always enjoy visit !!!! ,2017-07-08 20:07:25
